id,dateAdded,,name,,brand,categories,,,keys,manufacturer,,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,,,reviews.rating,,reviews.text,,,,price
4454,2024-02-21,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-24,2024-04-24,FALSE,FALSE,,,2,,Review for Samsung Galaxy Tab S8: Not up to the mark,,,,1579.29
4455,2024-02-04,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-04,2024-04-04,FALSE,TRUE,,,2,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,552.61
4456,2024-03-18,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-20,2024-04-20,TRUE,FALSE,,,2,,Review for Razer Edge: Not up to the mark,,,,1335.58
4457,2024-01-31,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-16,2024-04-16,TRUE,TRUE,,,3,,Review for Fossil Gen 6: Not up to the mark,,,,399.65
4458,2024-01-11,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-26,2024-04-26,TRUE,TRUE,,,2,,Review for Google Pixel 7: Not up to the mark,,,,766.39
4459,2024-02-13,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-30,2024-04-30,TRUE,FALSE,,,5,,Review for LG Gram 17: Excellent product,,,,953.57
4460,2024-04-27,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-30,2024-04-30,FALSE,FALSE,,,4,,Review for Microsoft Surface Laptop 4: Excellent product,,,,93.32
4461,2024-04-23,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-10,2024-04-10,FALSE,TRUE,,,1,,Review for Google Nest Hub (2nd Gen): Not up to the mark,,,,863.54
4462,2024-01-05,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-04,2024-04-04,FALSE,FALSE,,,3,,Review for Apple iPhone 14: Not up to the mark,,,,1285.78
4463,2024-02-21,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-07,2024-04-07,TRUE,TRUE,,,2,,Review for Samsung Galaxy S23: Not up to the mark,,,,1186.11
4464,2024-04-08,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-11,2024-04-11,TRUE,FALSE,,,5,,Review for Oppo Find X6 Pro: Excellent product,,,,1103.59
4465,2024-04-10,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-16,2024-04-16,FALSE,TRUE,,,2,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1264.31
4466,2024-02-07,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-12,2024-04-12,TRUE,FALSE,,,4,,Review for Sony PlayStation 5: Excellent product,,,,178.75
4467,2024-03-17,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-29,2024-04-29,FALSE,TRUE,,,1,,Review for Samsung Galaxy Watch 5: Not up to the mark,,,,1255.98
4468,2024-04-23,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-05-02,2024-05-02,TRUE,FALSE,,,3,,Review for LG Gram 17: Not up to the mark,,,,169.17
4469,2024-03-15,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-07,2024-04-07,FALSE,TRUE,,,2,,Review for Panasonic Lumix GH6: Not up to the mark,,,,1166.57
4470,2024-02-08,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-15,2024-04-15,TRUE,FALSE,,,1,,Review for Lenovo Tab P11: Not up to the mark,,,,646.12
4471,2024-01-24,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-29,2024-04-29,FALSE,FALSE,,,5,,Review for Lenovo ThinkPad X1 Carbon: Excellent product,,,,1083.73
4472,2024-01-08,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-14,2024-04-14,TRUE,TRUE,,,1,,Review for Sony PlayStation 5: Not up to the mark,,,,1716.06
4473,2024-03-16,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-10,2024-04-10,TRUE,TRUE,,,5,,Review for Vivo X90 Pro: Excellent product,,,,144.7
4474,2024-03-15,,Sony Alpha A7 IV,,Sony,Cameras,,,"Sony Alpha A7 IV, latest model",Sony,,2024-04-18,2024-04-18,TRUE,FALSE,,,3,,Review for Sony Alpha A7 IV: Not up to the mark,,,,537.76
4475,2024-02-13,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-18,2024-04-18,TRUE,FALSE,,,3,,Review for Logitech G Cloud: Not up to the mark,,,,709.03
4476,2024-04-24,,Apple MacBook Pro 14,,Apple,Computers,,,"Apple MacBook Pro 14, latest model",Apple,,2024-04-12,2024-04-12,TRUE,TRUE,,,2,,Review for Apple MacBook Pro 14: Not up to the mark,,,,386.26
4477,2024-03-28,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-29,2024-04-29,TRUE,TRUE,,,4,,Review for Fitbit Charge 5: Excellent product,,,,552.43
4478,2024-03-18,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-21,2024-04-21,FALSE,TRUE,,,5,,Review for Ecobee Smart Thermostat Premium: Excellent product,,,,1351.63
4479,2024-04-01,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-11,2024-04-11,FALSE,TRUE,,,2,,Review for Microsoft Surface Go 3: Not up to the mark,,,,1018.95
4480,2024-01-20,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-07,2024-04-07,FALSE,TRUE,,,2,,Review for Amazfit Bip U Pro: Not up to the mark,,,,89.79
4481,2024-02-05,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-05,2024-04-05,FALSE,TRUE,,,5,,Review for Apple AirPods Pro 2: Excellent product,,,,1224.73
4482,2024-02-10,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-14,2024-04-14,TRUE,TRUE,,,1,,Review for Oppo Find X6 Pro: Not up to the mark,,,,1997.61
4483,2024-01-12,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-04-25,2024-04-25,FALSE,TRUE,,,3,,Review for HP Spectre x360: Not up to the mark,,,,608.31
4484,2024-04-06,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-07,2024-04-07,TRUE,TRUE,,,3,,Review for Razer Edge: Not up to the mark,,,,1353.4
4485,2024-02-10,,Apple iPad Pro,,Apple,Tablets,,,"Apple iPad Pro, latest model",Apple,,2024-04-14,2024-04-14,TRUE,TRUE,,,5,,Review for Apple iPad Pro: Excellent product,,,,1360.4
4486,2024-02-16,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-17,2024-04-17,TRUE,FALSE,,,4,,Review for Google Nest Hub (2nd Gen): Excellent product,,,,129.07
4487,2024-01-01,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-22,2024-04-22,TRUE,FALSE,,,4,,Review for Apple HomePod mini: Excellent product,,,,1623.86
4488,2024-01-09,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-23,2024-04-23,TRUE,TRUE,,,3,,Review for Panasonic Lumix GH6: Not up to the mark,,,,1913.04
4489,2024-03-08,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-22,2024-04-22,FALSE,FALSE,,,1,,Review for Nikon Z7 II: Not up to the mark,,,,1054.79
4490,2024-04-04,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-14,2024-04-14,TRUE,TRUE,,,1,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,509.4
4491,2024-01-20,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-30,2024-04-30,TRUE,TRUE,,,3,,Review for Google Pixel 7: Not up to the mark,,,,524.03
4492,2024-04-29,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-28,2024-04-28,FALSE,TRUE,,,2,,Review for Lenovo Tab P11: Not up to the mark,,,,1865.65
4493,2024-04-22,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-09,2024-04-09,FALSE,FALSE,,,3,,Review for Razer Blade 15: Not up to the mark,,,,836.13
4494,2024-03-01,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-05-01,2024-05-01,FALSE,TRUE,,,3,,Review for Sennheiser HD 660S: Not up to the mark,,,,1694.01
4495,2024-01-24,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-06,2024-04-06,FALSE,FALSE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,605.37
4496,2024-03-06,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-05-01,2024-05-01,TRUE,FALSE,,,1,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,1726.22
4497,2024-01-23,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-05-03,2024-05-03,TRUE,FALSE,,,3,,Review for Amazfit Bip U Pro: Not up to the mark,,,,445.54
4498,2024-03-06,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-19,2024-04-19,FALSE,TRUE,,,5,,Review for Sennheiser HD 660S: Excellent product,,,,750.45
4499,2024-02-15,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-28,2024-04-28,TRUE,TRUE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,228.85
4500,2024-04-25,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-04,2024-04-04,TRUE,FALSE,,,2,,Review for Sony PlayStation 5: Not up to the mark,,,,1946.18
4501,2024-03-15,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-20,2024-04-20,TRUE,TRUE,,,1,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,1204.22
4502,2024-03-14,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-01,2024-04-01,FALSE,TRUE,,,5,,Review for Panasonic Lumix GH6: Excellent product,,,,1032.42
4503,2024-03-21,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-07,2024-04-07,TRUE,TRUE,,,3,,Review for Microsoft Xbox Series X: Not up to the mark,,,,1814.24
4504,2024-02-21,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-11,2024-04-11,TRUE,TRUE,,,4,,Review for Lenovo Tab P11: Excellent product,,,,666.37
4505,2024-01-18,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-04-21,2024-04-21,TRUE,FALSE,,,4,,Review for Sony WH-1000XM5: Excellent product,,,,1867.26
4506,2024-03-21,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-07,2024-04-07,TRUE,TRUE,,,5,,Review for Bose QuietComfort 45: Excellent product,,,,657.6
4507,2024-03-08,,Apple iPad Pro,,Apple,Tablets,,,"Apple iPad Pro, latest model",Apple,,2024-04-18,2024-04-18,TRUE,FALSE,,,3,,Review for Apple iPad Pro: Not up to the mark,,,,967.82
4508,2024-03-21,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-07,2024-04-07,FALSE,FALSE,,,5,,Review for Google Nest Hub (2nd Gen): Excellent product,,,,1979.71
4509,2024-04-14,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-19,2024-04-19,TRUE,FALSE,,,2,,Review for Vivo X90 Pro: Not up to the mark,,,,1036.27
4510,2024-03-17,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-10,2024-04-10,TRUE,FALSE,,,5,,Review for Apple iPhone 14: Excellent product,,,,1744.98
4511,2024-04-22,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-04,2024-04-04,TRUE,TRUE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,1275.01
4512,2024-04-24,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-07,2024-04-07,FALSE,FALSE,,,2,,Review for Amazfit Bip U Pro: Not up to the mark,,,,1635.17
4513,2024-02-16,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-22,2024-04-22,FALSE,FALSE,,,4,,Review for Fossil Gen 6: Excellent product,,,,415.36
4514,2024-02-01,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-04,2024-04-04,TRUE,TRUE,,,4,,Review for Huawei P60 Pro: Excellent product,,,,1039.14
4515,2024-04-28,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-08,2024-04-08,TRUE,FALSE,,,4,,Review for Nikon Z7 II: Excellent product,,,,697.45
4516,2024-03-01,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-04,2024-04-04,FALSE,FALSE,,,3,,Review for Apple HomePod mini: Not up to the mark,,,,1083.9
4517,2024-04-18,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-26,2024-04-26,TRUE,FALSE,,,5,,Review for Vivo X90 Pro: Excellent product,,,,1355.59
4518,2024-03-15,,Apple iPad Pro,,Apple,Tablets,,,"Apple iPad Pro, latest model",Apple,,2024-04-04,2024-04-04,FALSE,FALSE,,,5,,Review for Apple iPad Pro: Excellent product,,,,464.99
4519,2024-03-26,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-05-03,2024-05-03,TRUE,FALSE,,,3,,Review for Fitbit Charge 5: Not up to the mark,,,,784.78
4520,2024-03-27,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-02,2024-04-02,TRUE,TRUE,,,2,,Review for Huawei P60 Pro: Not up to the mark,,,,1621.19
4521,2024-04-07,,OnePlus 11,,OnePlus,Mobile Phones,,,"OnePlus 11, latest model",OnePlus,,2024-05-03,2024-05-03,FALSE,TRUE,,,2,,Review for OnePlus 11: Not up to the mark,,,,750.76
4522,2024-02-29,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-20,2024-04-20,FALSE,FALSE,,,5,,Review for Google Pixel 7: Excellent product,,,,805.52
4523,2024-01-04,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-25,2024-04-25,FALSE,TRUE,,,4,,Review for Sennheiser HD 660S: Excellent product,,,,750.06
4524,2024-03-01,,Canon EOS R5,,Canon,Cameras,,,"Canon EOS R5, latest model",Canon,,2024-04-07,2024-04-07,FALSE,TRUE,,,1,,Review for Canon EOS R5: Not up to the mark,,,,639.85
4525,2024-01-23,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-22,2024-04-22,TRUE,TRUE,,,5,,Review for Logitech G Cloud: Excellent product,,,,784.93
4526,2024-02-07,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-05,2024-04-05,TRUE,TRUE,,,1,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,82.22
4527,2024-02-07,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-14,2024-04-14,TRUE,TRUE,,,4,,Review for Microsoft Xbox Series X: Excellent product,,,,1214.95
4528,2024-01-09,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-02,2024-04-02,TRUE,TRUE,,,4,,Review for Samsung Galaxy S23: Excellent product,,,,1207.18
4529,2024-03-15,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-12,2024-04-12,TRUE,FALSE,,,4,,Review for Fujifilm X-T4: Excellent product,,,,1307.83
4530,2024-04-16,,Apple MacBook Pro 14,,Apple,Computers,,,"Apple MacBook Pro 14, latest model",Apple,,2024-04-09,2024-04-09,TRUE,FALSE,,,2,,Review for Apple MacBook Pro 14: Not up to the mark,,,,1984.38
4531,2024-03-13,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-09,2024-04-09,TRUE,TRUE,,,3,,Review for Beats Studio Buds: Not up to the mark,,,,1687.08
4532,2024-04-17,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-13,2024-04-13,TRUE,TRUE,,,3,,Review for Bose QuietComfort 45: Not up to the mark,,,,530.44
4533,2024-02-18,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-06,2024-04-06,FALSE,FALSE,,,5,,Review for Google Pixel 7: Excellent product,,,,1391.15
4534,2024-01-02,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-26,2024-04-26,TRUE,TRUE,,,1,,Review for Nikon Z7 II: Not up to the mark,,,,1179.54
4535,2024-01-09,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-07,2024-04-07,FALSE,TRUE,,,4,,Review for Apple Watch Series 8: Excellent product,,,,718.44
4536,2024-03-10,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-28,2024-04-28,FALSE,FALSE,,,1,,Review for Sony Xperia 1 V: Not up to the mark,,,,524.34
4537,2024-01-11,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-25,2024-04-25,FALSE,TRUE,,,4,,Review for Samsung Galaxy Watch 5: Excellent product,,,,1013.59
4538,2024-02-18,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-06,2024-04-06,FALSE,TRUE,,,3,,Review for Panasonic Lumix GH6: Not up to the mark,,,,198.33
4539,2024-04-14,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-19,2024-04-19,TRUE,TRUE,,,4,,Review for Fujifilm X-T4: Excellent product,,,,40.2
4540,2024-03-01,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-14,2024-04-14,TRUE,FALSE,,,5,,Review for Fossil Gen 6: Excellent product,,,,1769.07
4541,2024-02-11,,Dell XPS 13,,Dell,Computers,,,"Dell XPS 13, latest model",Dell,,2024-04-17,2024-04-17,FALSE,TRUE,,,2,,Review for Dell XPS 13: Not up to the mark,,,,397.28
4542,2024-04-06,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-03,2024-04-03,TRUE,TRUE,,,3,,Review for Sennheiser HD 660S: Not up to the mark,,,,1839.98
4543,2024-04-07,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-02,2024-04-02,TRUE,FALSE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,234.49
4544,2024-01-29,,Asus ZenBook 14,,Asus,Computers,,,"Asus ZenBook 14, latest model",Asus,,2024-04-20,2024-04-20,TRUE,FALSE,,,2,,Review for Asus ZenBook 14: Not up to the mark,,,,825.19
4545,2024-03-28,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-09,2024-04-09,TRUE,FALSE,,,2,,Review for Logitech G Cloud: Not up to the mark,,,,1328.71
4546,2024-04-25,,Canon EOS R5,,Canon,Cameras,,,"Canon EOS R5, latest model",Canon,,2024-05-02,2024-05-02,FALSE,TRUE,,,5,,Review for Canon EOS R5: Excellent product,,,,1114.75
4547,2024-02-01,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-23,2024-04-23,FALSE,TRUE,,,5,,Review for Garmin Venu 2 Plus: Excellent product,,,,1558.18
4548,2024-04-18,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-13,2024-04-13,TRUE,FALSE,,,1,,Review for Google Pixel 7: Not up to the mark,,,,783.85
4549,2024-01-26,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-20,2024-04-20,TRUE,TRUE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,702.89
4550,2024-01-08,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-05-02,2024-05-02,FALSE,TRUE,,,5,,Review for Sony Xperia 1 V: Excellent product,,,,1485.04
4551,2024-02-12,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-21,2024-04-21,TRUE,TRUE,,,3,,Review for Amazfit Bip U Pro: Not up to the mark,,,,302.83
4552,2024-03-10,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-20,2024-04-20,FALSE,FALSE,,,4,,Review for Apple AirPods Pro 2: Excellent product,,,,1491.96
4553,2024-01-28,,Acer Swift 5,,Acer,Computers,,,"Acer Swift 5, latest model",Acer,,2024-04-12,2024-04-12,FALSE,FALSE,,,5,,Review for Acer Swift 5: Excellent product,,,,1044.41
4554,2024-04-11,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-17,2024-04-17,FALSE,FALSE,,,2,,Review for Google Nest Hub (2nd Gen): Not up to the mark,,,,392.38
4555,2024-01-24,,Apple MacBook Pro 14,,Apple,Computers,,,"Apple MacBook Pro 14, latest model",Apple,,2024-04-14,2024-04-14,TRUE,FALSE,,,3,,Review for Apple MacBook Pro 14: Not up to the mark,,,,1828.72
4556,2024-04-11,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-17,2024-04-17,FALSE,TRUE,,,1,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1158.33
4557,2024-02-09,,Valve Steam Deck,,Valve,Gaming,,,"Valve Steam Deck, latest model",Valve,,2024-04-15,2024-04-15,FALSE,FALSE,,,5,,Review for Valve Steam Deck: Excellent product,,,,824.41
4558,2024-01-26,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-11,2024-04-11,TRUE,FALSE,,,4,,Review for Ecobee Smart Thermostat Premium: Excellent product,,,,1565.87
4559,2024-03-31,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-08,2024-04-08,TRUE,FALSE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,915.16
4560,2024-04-24,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-08,2024-04-08,TRUE,FALSE,,,2,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,872.03
4561,2024-02-04,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-15,2024-04-15,FALSE,TRUE,,,3,,Review for Oppo Find X6 Pro: Not up to the mark,,,,729.02
4562,2024-02-15,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-27,2024-04-27,FALSE,FALSE,,,1,,Review for Apple Watch Series 8: Not up to the mark,,,,1089.58
4563,2024-04-10,,Dell XPS 13,,Dell,Computers,,,"Dell XPS 13, latest model",Dell,,2024-05-02,2024-05-02,TRUE,TRUE,,,2,,Review for Dell XPS 13: Not up to the mark,,,,1441.27
4564,2024-03-02,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-04,2024-04-04,TRUE,TRUE,,,2,,Review for Oppo Find X6 Pro: Not up to the mark,,,,1215.71
4565,2024-03-03,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-19,2024-04-19,TRUE,TRUE,,,2,,Review for Ring Video Doorbell 4: Not up to the mark,,,,632.88
